[INFO] config loaded: ../config.yaml
[INFO] mode: MOCK (no UDP, no XHand)
[INFO] loaded ../example.json (mock source)
[tick 200] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 201] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 202] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 203] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 204] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 205] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 206] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 207] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 208] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 209] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 210] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 211] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 212] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 213] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 214] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 215] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 216] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 217] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 218] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 219] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 220] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 221] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 222] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 223] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 224] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 225] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 226] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 227] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 228] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 229] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 230] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 231] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 232] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 233] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 234] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 235] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 236] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 237] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 238] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 239] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 240] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 241] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 242] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 243] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 244] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 245] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 246] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 247] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 248] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 249] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 250] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 251] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 252] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 253] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 254] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 255] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 256] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 257] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 258] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 259] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 260] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 261] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 262] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 263] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 264] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 265] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 266] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 267] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 268] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 269] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 270] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 271] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 272] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 273] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 274] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 275] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 276] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 277] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 278] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 279] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 280] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 281] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 282] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 283] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 284] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 285] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 286] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 287] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 288] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 289] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 290] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 291] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 292] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 293] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 294] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 295] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 296] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 297] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 298] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 299] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 300] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[INFO] exited after 3.0s, 300 ticks, 300 valid frames
